model_tag,model,item_id,condition,prompt,margin,pass_margin_gt_0,pass_margin_gt_1
llama32_3b,Llama-3.2-3B,agr_0327,SS,The commissioner of the region in question,5.5703125,True,True
llama32_3b,Llama-3.2-3B,agr_0327,SP,The commissioner of the regions in question,1.8359375,True,True
llama32_3b,Llama-3.2-3B,agr_0327,PS,The commissioners of the region in question,3.7109375,True,True
llama32_3b,Llama-3.2-3B,agr_0327,PP,The commissioners of the regions in question,5.734375,True,True
llama32_3b,Llama-3.2-3B,agr_0328,SS,The technician of the team in question,4.65625,True,True
llama32_3b,Llama-3.2-3B,agr_0328,SP,The technician of the teams in question,2.8828125,True,True
llama32_3b,Llama-3.2-3B,agr_0328,PS,The technicians of the team in question,4.2421875,True,True
llama32_3b,Llama-3.2-3B,agr_0328,PP,The technicians of the teams in question,5.8984375,True,True
llama32_3b,Llama-3.2-3B,agr_0329,SS,The leader of the centre in question,5.34375,True,True
llama32_3b,Llama-3.2-3B,agr_0329,SP,The leader of the centres in question,2.5859375,True,True
llama32_3b,Llama-3.2-3B,agr_0329,PS,The leaders of the centre in question,2.7734375,True,True
llama32_3b,Llama-3.2-3B,agr_0329,PP,The leaders of the centres in question,6.6953125,True,True
llama32_3b,Llama-3.2-3B,agr_0330,SS,The designer of the forum in question,5.796875,True,True
llama32_3b,Llama-3.2-3B,agr_0330,SP,The designer of the forums in question,4.203125,True,True
llama32_3b,Llama-3.2-3B,agr_0330,PS,The designers of the forum in question,3.6484375,True,True
llama32_3b,Llama-3.2-3B,agr_0330,PP,The designers of the forums in question,5.1875,True,True
llama32_3b,Llama-3.2-3B,agr_0331,SS,The owner of the university in question,5.9921875,True,True
llama32_3b,Llama-3.2-3B,agr_0331,SP,The owner of the universities in question,2.7421875,True,True
llama32_3b,Llama-3.2-3B,agr_0331,PS,The owners of the university in question,3.0390625,True,True
llama32_3b,Llama-3.2-3B,agr_0331,PP,The owners of the universities in question,5.6171875,True,True
llama32_3b,Llama-3.2-3B,agr_0332,SS,The reporter of the hospital in question,4.140625,True,True
llama32_3b,Llama-3.2-3B,agr_0332,SP,The reporter of the hospitals in question,1.2734375,True,True
llama32_3b,Llama-3.2-3B,agr_0332,PS,The reporters of the hospital in question,2.609375,True,True
llama32_3b,Llama-3.2-3B,agr_0332,PP,The reporters of the hospitals in question,4.8125,True,True
llama32_3b,Llama-3.2-3B,agr_0333,SS,The administrator of the panel in question,5.3515625,True,True
llama32_3b,Llama-3.2-3B,agr_0333,SP,The administrator of the panels in question,2.6171875,True,True
llama32_3b,Llama-3.2-3B,agr_0333,PS,The administrators of the panel in question,3.4296875,True,True
llama32_3b,Llama-3.2-3B,agr_0333,PP,The administrators of the panels in question,5.578125,True,True
llama32_3b,Llama-3.2-3B,agr_0334,SS,The lecturer of the agency in question,4.78125,True,True
llama32_3b,Llama-3.2-3B,agr_0334,SP,The lecturer of the agencies in question,1.6953125,True,True
llama32_3b,Llama-3.2-3B,agr_0334,PS,The lecturers of the agency in question,2.40625,True,True
llama32_3b,Llama-3.2-3B,agr_0334,PP,The lecturers of the agencies in question,4.8828125,True,True
llama32_3b,Llama-3.2-3B,agr_0335,SS,The planner of the agency in question,4.84375,True,True
llama32_3b,Llama-3.2-3B,agr_0335,SP,The planner of the agencies in question,2.46875,True,True
llama32_3b,Llama-3.2-3B,agr_0335,PS,The planners of the agency in question,3.2421875,True,True
llama32_3b,Llama-3.2-3B,agr_0335,PP,The planners of the agencies in question,5.2734375,True,True
llama32_3b,Llama-3.2-3B,agr_0336,SS,The editor of the sector in question,4.9921875,True,True
llama32_3b,Llama-3.2-3B,agr_0336,SP,The editor of the sectors in question,2.1640625,True,True
llama32_3b,Llama-3.2-3B,agr_0336,PS,The editors of the sector in question,3.4921875,True,True
llama32_3b,Llama-3.2-3B,agr_0336,PP,The editors of the sectors in question,6.0390625,True,True
llama32_3b,Llama-3.2-3B,agr_0337,SS,The member of the system in question,4.09375,True,True
llama32_3b,Llama-3.2-3B,agr_0337,SP,The member of the systems in question,0.859375,True,False
llama32_3b,Llama-3.2-3B,agr_0337,PS,The members of the system in question,3.2265625,True,True
llama32_3b,Llama-3.2-3B,agr_0337,PP,The members of the systems in question,5.546875,True,True
llama32_3b,Llama-3.2-3B,agr_0338,SS,The operator of the federation in question,5.4296875,True,True
llama32_3b,Llama-3.2-3B,agr_0338,SP,The operator of the federations in question,2.9765625,True,True
llama32_3b,Llama-3.2-3B,agr_0338,PS,The operators of the federation in question,3.125,True,True
llama32_3b,Llama-3.2-3B,agr_0338,PP,The operators of the federations in question,6.1796875,True,True
llama32_3b,Llama-3.2-3B,agr_0339,SS,The researcher of the project in question,4.6953125,True,True
llama32_3b,Llama-3.2-3B,agr_0339,SP,The researcher of the projects in question,2.4765625,True,True
llama32_3b,Llama-3.2-3B,agr_0339,PS,The researchers of the project in question,3.7578125,True,True
llama32_3b,Llama-3.2-3B,agr_0339,PP,The researchers of the projects in question,6.0703125,True,True
llama32_3b,Llama-3.2-3B,agr_0340,SS,The supervisor of the program in question,6.0234375,True,True
llama32_3b,Llama-3.2-3B,agr_0340,SP,The supervisor of the programs in question,4.0859375,True,True
llama32_3b,Llama-3.2-3B,agr_0340,PS,The supervisors of the program in question,2.671875,True,True
llama32_3b,Llama-3.2-3B,agr_0340,PP,The supervisors of the programs in question,5.28125,True,True
llama32_3b,Llama-3.2-3B,agr_0341,SS,The analyst of the platform in question,3.1171875,True,True
llama32_3b,Llama-3.2-3B,agr_0341,SP,The analyst of the platforms in question,1.578125,True,True
llama32_3b,Llama-3.2-3B,agr_0341,PS,The analysts of the platform in question,3.3671875,True,True
llama32_3b,Llama-3.2-3B,agr_0341,PP,The analysts of the platforms in question,4.75,True,True
llama32_3b,Llama-3.2-3B,agr_0342,SS,The student of the service in question,4.25,True,True
llama32_3b,Llama-3.2-3B,agr_0342,SP,The student of the services in question,2.2734375,True,True
llama32_3b,Llama-3.2-3B,agr_0342,PS,The students of the service in question,2.3671875,True,True
llama32_3b,Llama-3.2-3B,agr_0342,PP,The students of the services in question,5.40625,True,True
llama32_3b,Llama-3.2-3B,agr_0343,SS,The auditor of the agency in question,5.234375,True,True
llama32_3b,Llama-3.2-3B,agr_0343,SP,The auditor of the agencies in question,3.1640625,True,True
llama32_3b,Llama-3.2-3B,agr_0343,PS,The auditors of the agency in question,3.0078125,True,True
llama32_3b,Llama-3.2-3B,agr_0343,PP,The auditors of the agencies in question,5.25,True,True
llama32_3b,Llama-3.2-3B,agr_0344,SS,The builder of the school in question,6.265625,True,True
llama32_3b,Llama-3.2-3B,agr_0344,SP,The builder of the schools in question,4.1953125,True,True
llama32_3b,Llama-3.2-3B,agr_0344,PS,The builders of the school in question,3.6328125,True,True
llama32_3b,Llama-3.2-3B,agr_0344,PP,The builders of the schools in question,5.625,True,True
llama32_3b,Llama-3.2-3B,agr_0345,SS,The reporter of the federation in question,3.8828125,True,True
llama32_3b,Llama-3.2-3B,agr_0345,SP,The reporter of the federations in question,0.6484375,True,False
llama32_3b,Llama-3.2-3B,agr_0345,PS,The reporters of the federation in question,1.8125,True,True
llama32_3b,Llama-3.2-3B,agr_0345,PP,The reporters of the federations in question,5.2578125,True,True
llama32_3b,Llama-3.2-3B,agr_0346,SS,The evaluator of the club in question,4.5234375,True,True
llama32_3b,Llama-3.2-3B,agr_0346,SP,The evaluator of the clubs in question,2.7265625,True,True
llama32_3b,Llama-3.2-3B,agr_0346,PS,The evaluators of the club in question,3.0703125,True,True
llama32_3b,Llama-3.2-3B,agr_0346,PP,The evaluators of the clubs in question,4.671875,True,True
llama32_3b,Llama-3.2-3B,agr_0347,SS,The designer of the unit in question,5.9140625,True,True
llama32_3b,Llama-3.2-3B,agr_0347,SP,The designer of the units in question,3.5078125,True,True
llama32_3b,Llama-3.2-3B,agr_0347,PS,The designers of the unit in question,3.875,True,True
llama32_3b,Llama-3.2-3B,agr_0347,PP,The designers of the units in question,5.359375,True,True
llama32_3b,Llama-3.2-3B,agr_0348,SS,The professor of the group in question,5.734375,True,True
llama32_3b,Llama-3.2-3B,agr_0348,SP,The professor of the groups in question,1.6875,True,True
llama32_3b,Llama-3.2-3B,agr_0348,PS,The professors of the group in question,4.0546875,True,True
llama32_3b,Llama-3.2-3B,agr_0348,PP,The professors of the groups in question,5.578125,True,True
llama32_3b,Llama-3.2-3B,agr_0349,SS,The researcher of the office in question,4.3984375,True,True
llama32_3b,Llama-3.2-3B,agr_0349,SP,The researcher of the offices in question,2.3125,True,True
llama32_3b,Llama-3.2-3B,agr_0349,PS,The researchers of the office in question,3.4453125,True,True
llama32_3b,Llama-3.2-3B,agr_0349,PP,The researchers of the offices in question,4.734375,True,True
llama32_3b,Llama-3.2-3B,agr_0350,SS,The painter of the firm in question,5.2109375,True,True
llama32_3b,Llama-3.2-3B,agr_0350,SP,The painter of the firms in question,2.5390625,True,True
llama32_3b,Llama-3.2-3B,agr_0350,PS,The painters of the firm in question,4.015625,True,True
llama32_3b,Llama-3.2-3B,agr_0350,PP,The painters of the firms in question,5.7890625,True,True
llama32_3b,Llama-3.2-3B,agr_0351,SS,The planner of the alliance in question,5.84375,True,True
llama32_3b,Llama-3.2-3B,agr_0351,SP,The planner of the alliances in question,4.40625,True,True
llama32_3b,Llama-3.2-3B,agr_0351,PS,The planners of the alliance in question,4.390625,True,True
llama32_3b,Llama-3.2-3B,agr_0351,PP,The planners of the alliances in question,6.1796875,True,True
llama32_3b,Llama-3.2-3B,agr_0352,SS,The commissioner of the centre in question,6.6015625,True,True
llama32_3b,Llama-3.2-3B,agr_0352,SP,The commissioner of the centres in question,1.90625,True,True
llama32_3b,Llama-3.2-3B,agr_0352,PS,The commissioners of the centre in question,2.53125,True,True
llama32_3b,Llama-3.2-3B,agr_0352,PP,The commissioners of the centres in question,5.7265625,True,True
llama32_3b,Llama-3.2-3B,agr_0353,SS,The assistant of the university in question,5.078125,True,True
llama32_3b,Llama-3.2-3B,agr_0353,SP,The assistant of the universities in question,1.8359375,True,True
llama32_3b,Llama-3.2-3B,agr_0353,PS,The assistants of the university in question,2.765625,True,True
llama32_3b,Llama-3.2-3B,agr_0353,PP,The assistants of the universities in question,5.5390625,True,True
llama32_3b,Llama-3.2-3B,agr_0354,SS,The operator of the coalition in question,4.90625,True,True
llama32_3b,Llama-3.2-3B,agr_0354,SP,The operator of the coalitions in question,3.109375,True,True
llama32_3b,Llama-3.2-3B,agr_0354,PS,The operators of the coalition in question,3.3046875,True,True
llama32_3b,Llama-3.2-3B,agr_0354,PP,The operators of the coalitions in question,5.9140625,True,True
llama32_3b,Llama-3.2-3B,agr_0355,SS,The builder of the ministry in question,5.9453125,True,True
llama32_3b,Llama-3.2-3B,agr_0355,SP,The builder of the ministries in question,3.6015625,True,True
llama32_3b,Llama-3.2-3B,agr_0355,PS,The builders of the ministry in question,3.0703125,True,True
llama32_3b,Llama-3.2-3B,agr_0355,PP,The builders of the ministries in question,5.6015625,True,True
llama32_3b,Llama-3.2-3B,agr_0356,SS,The programmer of the panel in question,5.8125,True,True
llama32_3b,Llama-3.2-3B,agr_0356,SP,The programmer of the panels in question,3.203125,True,True
llama32_3b,Llama-3.2-3B,agr_0356,PS,The programmers of the panel in question,3.453125,True,True
llama32_3b,Llama-3.2-3B,agr_0356,PP,The programmers of the panels in question,4.921875,True,True
llama32_3b,Llama-3.2-3B,agr_0357,SS,The architect of the school in question,7.3984375,True,True
llama32_3b,Llama-3.2-3B,agr_0357,SP,The architect of the schools in question,4.515625,True,True
llama32_3b,Llama-3.2-3B,agr_0357,PS,The architects of the school in question,3.9453125,True,True
llama32_3b,Llama-3.2-3B,agr_0357,PP,The architects of the schools in question,6.1796875,True,True
llama32_3b,Llama-3.2-3B,agr_0358,SS,The director of the group in question,5.9609375,True,True
llama32_3b,Llama-3.2-3B,agr_0358,SP,The director of the groups in question,2.34375,True,True
llama32_3b,Llama-3.2-3B,agr_0358,PS,The directors of the group in question,3.5625,True,True
llama32_3b,Llama-3.2-3B,agr_0358,PP,The directors of the groups in question,6.0390625,True,True
llama32_3b,Llama-3.2-3B,agr_0359,SS,The scientist of the panel in question,3.375,True,True
llama32_3b,Llama-3.2-3B,agr_0359,SP,The scientist of the panels in question,1.375,True,True
llama32_3b,Llama-3.2-3B,agr_0359,PS,The scientists of the panel in question,4.6953125,True,True
llama32_3b,Llama-3.2-3B,agr_0359,PP,The scientists of the panels in question,6.375,True,True
llama32_3b,Llama-3.2-3B,agr_0360,SS,The assistant of the platform in question,5.0546875,True,True
llama32_3b,Llama-3.2-3B,agr_0360,SP,The assistant of the platforms in question,1.515625,True,True
llama32_3b,Llama-3.2-3B,agr_0360,PS,The assistants of the platform in question,3.21875,True,True
llama32_3b,Llama-3.2-3B,agr_0360,PP,The assistants of the platforms in question,5.4296875,True,True
llama32_3b,Llama-3.2-3B,agr_0361,SS,The artist of the forum in question,4.5546875,True,True
llama32_3b,Llama-3.2-3B,agr_0361,SP,The artist of the forums in question,2.9140625,True,True
llama32_3b,Llama-3.2-3B,agr_0361,PS,The artists of the forum in question,3.375,True,True
llama32_3b,Llama-3.2-3B,agr_0361,PP,The artists of the forums in question,5.2421875,True,True
llama32_3b,Llama-3.2-3B,agr_0362,SS,The artist of the institute in question,4.390625,True,True
llama32_3b,Llama-3.2-3B,agr_0362,SP,The artist of the institutes in question,1.671875,True,True
llama32_3b,Llama-3.2-3B,agr_0362,PS,The artists of the institute in question,3.484375,True,True
llama32_3b,Llama-3.2-3B,agr_0362,PP,The artists of the institutes in question,6.34375,True,True
llama32_3b,Llama-3.2-3B,agr_0363,SS,The reporter of the partnership in question,3.6015625,True,True
llama32_3b,Llama-3.2-3B,agr_0363,SP,The reporter of the partnerships in question,0.9453125,True,False
llama32_3b,Llama-3.2-3B,agr_0363,PS,The reporters of the partnership in question,2.1484375,True,True
llama32_3b,Llama-3.2-3B,agr_0363,PP,The reporters of the partnerships in question,4.359375,True,True
llama32_3b,Llama-3.2-3B,agr_0364,SS,The supervisor of the agency in question,5.6015625,True,True
llama32_3b,Llama-3.2-3B,agr_0364,SP,The supervisor of the agencies in question,3.3828125,True,True
llama32_3b,Llama-3.2-3B,agr_0364,PS,The supervisors of the agency in question,2.6484375,True,True
llama32_3b,Llama-3.2-3B,agr_0364,PP,The supervisors of the agencies in question,5.4453125,True,True
llama32_3b,Llama-3.2-3B,agr_0365,SS,The supervisor of the foundation in question,5.875,True,True
llama32_3b,Llama-3.2-3B,agr_0365,SP,The supervisor of the foundations in question,3.7734375,True,True
llama32_3b,Llama-3.2-3B,agr_0365,PS,The supervisors of the foundation in question,2.7890625,True,True
llama32_3b,Llama-3.2-3B,agr_0365,PP,The supervisors of the foundations in question,5.5234375,True,True
llama32_3b,Llama-3.2-3B,agr_0366,SS,The student of the university in question,4.7109375,True,True
llama32_3b,Llama-3.2-3B,agr_0366,SP,The student of the universities in question,1.9609375,True,True
llama32_3b,Llama-3.2-3B,agr_0366,PS,The students of the university in question,3.9765625,True,True
llama32_3b,Llama-3.2-3B,agr_0366,PP,The students of the universities in question,6.390625,True,True
llama32_3b,Llama-3.2-3B,agr_0367,SS,The accountant of the association in question,5.2890625,True,True
llama32_3b,Llama-3.2-3B,agr_0367,SP,The accountant of the associations in question,3.0703125,True,True
llama32_3b,Llama-3.2-3B,agr_0367,PS,The accountants of the association in question,2.8203125,True,True
llama32_3b,Llama-3.2-3B,agr_0367,PP,The accountants of the associations in question,5.0,True,True
llama32_3b,Llama-3.2-3B,agr_0368,SS,The researcher of the ministry in question,3.796875,True,True
llama32_3b,Llama-3.2-3B,agr_0368,SP,The researcher of the ministries in question,1.625,True,True
llama32_3b,Llama-3.2-3B,agr_0368,PS,The researchers of the ministry in question,2.6171875,True,True
llama32_3b,Llama-3.2-3B,agr_0368,PP,The researchers of the ministries in question,5.359375,True,True
llama32_3b,Llama-3.2-3B,agr_0369,SS,The student of the federation in question,4.5,True,True
llama32_3b,Llama-3.2-3B,agr_0369,SP,The student of the federations in question,1.9453125,True,True
