item_id,base_item_index,template_id,verb_pair,subject_singular,subject_plural,distractor_singular,distractor_plural,condition,subject_number,distractor_number,prompt,singular_verb,plural_verb,correct_verb,wrong_verb,full_sentence_example
agr_0216,216,of_in_question,have_present,commissioner,commissioners,consortium,consortiums,SS,singular,singular,The commissioner of the consortium in question,has,have,has,have,The commissioner of the consortium in question has received the report.
agr_0216,216,of_in_question,have_present,commissioner,commissioners,consortium,consortiums,SP,singular,plural,The commissioner of the consortiums in question,has,have,has,have,The commissioner of the consortiums in question has received the report.
agr_0216,216,of_in_question,have_present,commissioner,commissioners,consortium,consortiums,PS,plural,singular,The commissioners of the consortium in question,has,have,have,has,The commissioners of the consortium in question have received the report.
agr_0216,216,of_in_question,have_present,commissioner,commissioners,consortium,consortiums,PP,plural,plural,The commissioners of the consortiums in question,has,have,have,has,The commissioners of the consortiums in question have received the report.
agr_0216,216,of_in_question,do_present,commissioner,commissioners,consortium,consortiums,SS,singular,singular,The commissioner of the consortium in question,does,do,does,do,The commissioner of the consortium in question does not agree with the proposal.
agr_0216,216,of_in_question,do_present,commissioner,commissioners,consortium,consortiums,SP,singular,plural,The commissioner of the consortiums in question,does,do,does,do,The commissioner of the consortiums in question does not agree with the proposal.
agr_0216,216,of_in_question,do_present,commissioner,commissioners,consortium,consortiums,PS,plural,singular,The commissioners of the consortium in question,does,do,do,does,The commissioners of the consortium in question do not agree with the proposal.
agr_0216,216,of_in_question,do_present,commissioner,commissioners,consortium,consortiums,PP,plural,plural,The commissioners of the consortiums in question,does,do,do,does,The commissioners of the consortiums in question do not agree with the proposal.
agr_0217,217,of_in_question,be_present,advisor,advisors,ministry,ministries,SS,singular,singular,The advisor of the ministry in question,is,are,is,are,The advisor of the ministry in question is responsible for the decision.
agr_0217,217,of_in_question,be_present,advisor,advisors,ministry,ministries,SP,singular,plural,The advisor of the ministries in question,is,are,is,are,The advisor of the ministries in question is responsible for the decision.
agr_0217,217,of_in_question,be_present,advisor,advisors,ministry,ministries,PS,plural,singular,The advisors of the ministry in question,is,are,are,is,The advisors of the ministry in question are responsible for the decision.
agr_0217,217,of_in_question,be_present,advisor,advisors,ministry,ministries,PP,plural,plural,The advisors of the ministries in question,is,are,are,is,The advisors of the ministries in question are responsible for the decision.
agr_0217,217,of_in_question,be_past,advisor,advisors,ministry,ministries,SS,singular,singular,The advisor of the ministry in question,was,were,was,were,The advisor of the ministry in question was responsible for the decision.
agr_0217,217,of_in_question,be_past,advisor,advisors,ministry,ministries,SP,singular,plural,The advisor of the ministries in question,was,were,was,were,The advisor of the ministries in question was responsible for the decision.
agr_0217,217,of_in_question,be_past,advisor,advisors,ministry,ministries,PS,plural,singular,The advisors of the ministry in question,was,were,were,was,The advisors of the ministry in question were responsible for the decision.
agr_0217,217,of_in_question,be_past,advisor,advisors,ministry,ministries,PP,plural,plural,The advisors of the ministries in question,was,were,were,was,The advisors of the ministries in question were responsible for the decision.
agr_0217,217,of_in_question,have_present,advisor,advisors,ministry,ministries,SS,singular,singular,The advisor of the ministry in question,has,have,has,have,The advisor of the ministry in question has received the report.
agr_0217,217,of_in_question,have_present,advisor,advisors,ministry,ministries,SP,singular,plural,The advisor of the ministries in question,has,have,has,have,The advisor of the ministries in question has received the report.
agr_0217,217,of_in_question,have_present,advisor,advisors,ministry,ministries,PS,plural,singular,The advisors of the ministry in question,has,have,have,has,The advisors of the ministry in question have received the report.
agr_0217,217,of_in_question,have_present,advisor,advisors,ministry,ministries,PP,plural,plural,The advisors of the ministries in question,has,have,have,has,The advisors of the ministries in question have received the report.
agr_0217,217,of_in_question,do_present,advisor,advisors,ministry,ministries,SS,singular,singular,The advisor of the ministry in question,does,do,does,do,The advisor of the ministry in question does not agree with the proposal.
agr_0217,217,of_in_question,do_present,advisor,advisors,ministry,ministries,SP,singular,plural,The advisor of the ministries in question,does,do,does,do,The advisor of the ministries in question does not agree with the proposal.
agr_0217,217,of_in_question,do_present,advisor,advisors,ministry,ministries,PS,plural,singular,The advisors of the ministry in question,does,do,do,does,The advisors of the ministry in question do not agree with the proposal.
agr_0217,217,of_in_question,do_present,advisor,advisors,ministry,ministries,PP,plural,plural,The advisors of the ministries in question,does,do,do,does,The advisors of the ministries in question do not agree with the proposal.
agr_0218,218,of_in_question,be_present,member,members,network,networks,SS,singular,singular,The member of the network in question,is,are,is,are,The member of the network in question is responsible for the decision.
agr_0218,218,of_in_question,be_present,member,members,network,networks,SP,singular,plural,The member of the networks in question,is,are,is,are,The member of the networks in question is responsible for the decision.
agr_0218,218,of_in_question,be_present,member,members,network,networks,PS,plural,singular,The members of the network in question,is,are,are,is,The members of the network in question are responsible for the decision.
